Time,actual_gap1,actual_gap2,des_gap1,des_gap2,TargetVelocity
9.199997,42.787,34.25364,41.67454,33.22899,33.33333
9.219996,42.87308,34.3381,41.76207,33.31557,33.33333
9.239997,42.95908,34.42258,41.84953,33.40214,33.33333
9.259996,43.04502,34.50706,41.9369,33.48871,33.33333
9.279997,43.13088,34.59155,42.0242,33.57528,33.33333
9.299996,43.21668,34.67604,42.11142,33.66183,33.33333
9.319997,43.30241,34.76054,42.19856,33.74839,33.33333
9.339996,43.38807,34.84505,42.28562,33.83494,33.33333
9.359997,43.47366,34.92956,42.3726,33.92148,33.33333
9.379996,43.55917,35.01407,42.4595,34.00801,33.33333
9.399997,43.64462,35.09859,42.54631,34.09453,33.33333
9.419996,43.72998,35.18311,42.63304,34.18105,33.33333
9.439997,43.81528,35.26763,42.71969,34.26755,33.33333
9.459996,43.90049,35.35215,42.80625,34.35404,33.33333
9.479997,43.98563,35.43668,42.89273,34.44052,33.33333
9.499996,44.0707,35.52119,42.97913,34.52699,33.33333
9.519997,44.15569,35.60571,43.06543,34.61344,33.33333
9.539996,44.24061,35.69023,43.15166,34.69988,33.33333
9.559997,44.32545,35.77474,43.23779,34.78631,33.33333
9.579997,44.41021,35.85925,43.32384,34.87272,33.33333
9.599997,44.49489,35.94376,43.4098,34.95911,33.33333
9.619997,44.57949,36.02826,43.49567,35.04549,33.33333
9.639997,44.66401,36.11275,43.58145,35.13185,33.33333
9.659997,44.74845,36.19724,43.66714,35.21819,33.33333
9.679996,44.83281,36.28172,43.75275,35.30452,33.33333
9.699997,44.91708,36.3662,43.83826,35.39082,33.33333
9.719996,45.00128,36.45066,43.92368,35.47711,33.33333
9.739997,45.0854,36.53511,44.009,35.56338,33.33333
9.759996,45.16942,36.61956,44.09424,35.64962,33.33333
9.779997,45.25336,36.70399,44.17938,35.73584,33.33333
9.799996,45.33722,36.78841,44.26443,35.82204,33.33333
9.819997,45.42099,36.87282,44.34938,35.90822,33.33333
9.839996,45.50467,36.95723,44.43424,35.99437,33.33333
9.859997,45.58826,37.04161,44.519,36.0805,33.33333
9.879996,45.67177,37.12599,44.60367,36.1666,33.33333
9.899997,45.7552,37.21034,44.68824,36.25267,33.33333
9.919996,45.83853,37.29468,44.77271,36.33872,33.33333
9.939997,45.92178,37.379,44.85709,36.42474,33.33333
9.959996,46.00493,37.46331,44.94136,36.51073,33.33333
9.979997,46.08799,37.5476,45.02554,36.5967,33.33333
9.999996,46.17096,37.63187,45.10961,36.68263,33.33333
10.02,46.25384,37.71612,45.19359,36.76854,33.33333
10.04,46.33662,37.80035,45.27746,36.85442,33.33333
10.06,46.41932,37.88457,45.36124,36.94025,33.33333
10.08,46.50192,37.96875,45.44491,37.02607,33.33333
10.1,46.58443,38.05292,45.52847,37.11185,33.33333
10.12,46.66684,38.13706,45.61194,37.19759,33.33333
10.14,46.74916,38.22118,45.6953,37.2833,33.33333
10.16,46.83138,38.30528,45.77856,37.36898,33.33333
10.18,46.91351,38.38935,45.86172,37.45462,33.33333
10.2,46.99554,38.4734,45.94476,37.54022,33.33333
10.22,47.07748,38.55742,46.02771,37.62579,33.33333
10.24,47.15931,38.64141,46.11054,37.71132,33.33333
10.26,47.24105,38.72538,46.19328,37.79681,33.33333
10.28,47.32269,38.80931,46.27589,37.88226,33.33333
10.3,47.40422,38.89322,46.35841,37.96768,33.33333
10.32,47.48565,38.9771,46.44082,38.05305,33.33333
10.34,47.56699,39.06095,46.52312,38.13839,33.33333
10.36,47.64823,39.14476,46.6053,38.22368,33.33333
10.38,47.72936,39.22855,46.68738,38.30893,33.33333
10.4,47.81039,39.3123,46.76935,38.39414,33.33333
10.42,47.89133,39.39602,46.8512,38.4793,33.33333
10.44,47.97215,39.4797,46.93295,38.56442,33.33333
10.46,48.05286,39.56335,47.01458,38.6495,33.33333
10.48,48.13348,39.64697,47.0961,38.73453,33.33333
10.5,48.21399,39.73055,47.17751,38.81951,33.33333
10.52,48.2944,39.81409,47.2588,38.90445,33.33333
10.54,48.37469,39.89759,47.33997,38.98934,33.33333
10.56,48.45489,39.98106,47.42104,39.07419,33.33333
10.58,48.53497,40.06449,47.50198,39.15898,33.33333
10.6,48.61495,40.14788,47.58282,39.24373,33.33333
10.62,48.69481,40.23123,47.66354,39.32843,33.33333
10.64,48.77456,40.31454,47.74413,39.41308,33.33333
10.66,48.85421,40.39781,47.82462,39.49767,33.33333
10.68,48.93374,40.48104,47.90498,39.58221,33.33333
10.7,49.01315,40.56422,47.98523,39.66671,33.33333
10.72,49.09247,40.64737,48.06535,39.75114,33.33333
10.74,49.17167,40.73046,48.14536,39.83553,33.33333
10.76,49.25076,40.81351,48.22525,39.91986,33.33333
10.78,49.32974,40.89652,48.30502,40.00414,33.33333
10.8,49.4086,40.97948,48.38467,40.08836,33.33333
10.82,49.48734,41.0624,48.4642,40.17253,33.33333
10.84,49.56598,41.14527,48.54359,40.25664,33.33333
10.86,49.64449,41.2281,48.62288,40.34069,33.33333
10.88,49.72289,41.31087,48.70203,40.42469,33.33333
10.9,49.80117,41.39359,48.78107,40.50862,33.33333
10.92,49.87935,41.47626,48.85999,40.5925,33.33333
10.94,49.95739,41.55889,48.93877,40.67632,33.33333
10.96,50.03532,41.64147,49.01744,40.76008,33.33333
10.98,50.11313,41.72399,49.09598,40.84377,33.33333
11,50.19083,41.80647,49.17439,40.92741,33.33333
11.02,50.2684,41.88888,49.25269,41.01099,33.33333
11.04,50.34586,41.97125,49.33085,41.0945,33.33333
11.06,50.4232,42.05356,49.40888,41.17794,33.33333
11.08,50.50042,42.13581,49.48679,41.26133,33.33333
11.1,50.57751,42.21801,49.56457,41.34465,33.33333
11.12,50.65449,42.30016,49.64222,41.4279,33.33333
11.14,50.73135,42.38224,49.71974,41.51109,33.33333
11.16,50.80807,42.46428,49.79713,41.59422,33.33333
11.18,50.88467,42.54625,49.8744,41.67727,33.33333
11.2,50.96115,42.62816,49.95153,41.76026,33.33333
11.22,51.03751,42.71001,50.02853,41.84318,33.33333
11.24,51.11375,42.79181,50.10541,41.92603,33.33333
11.26,51.18986,42.87354,50.18214,42.00881,33.33333
11.28,51.26584,42.95521,50.25876,42.09153,33.33333
11.3,51.3417,43.03682,50.33524,42.17417,33.33333
11.32,51.41743,43.11837,50.41158,42.25674,33.33333
11.34,51.49303,43.19985,50.48779,42.33924,33.33333
11.36,51.56851,43.28128,50.56387,42.42167,33.33333
11.38,51.64386,43.36263,50.63982,42.50403,33.33333
11.4,51.71909,43.44393,50.71562,42.58631,33.33333
11.42,51.79418,43.52516,50.7913,42.66852,33.33333
11.44,51.86915,43.60632,50.86684,42.75065,33.33333
11.46,51.94398,43.68742,50.94225,42.83271,33.33333
11.48,52.01868,43.76844,51.01752,42.91469,33.33333
11.5,52.09325,43.8494,51.09265,42.9966,33.33333
11.52,52.1677,43.9303,51.16765,43.07842,33.33333
11.54,52.24201,44.01112,51.24251,43.16018,33.33333
11.56,52.3162,44.09187,51.31723,43.24185,33.33333
11.58,52.39025,44.17255,51.39182,43.32345,33.33333
11.6,52.46416,44.25317,51.46626,43.40497,33.33333
11.62,52.53795,44.33371,51.54057,43.48641,33.33333
11.64,52.6116,44.41418,51.61474,43.56777,33.33333
11.66,52.68511,44.49458,51.68877,43.64905,33.33333
11.68,52.75849,44.5749,51.76266,43.73025,33.33333
11.7,52.83174,44.65515,51.8364,43.81136,33.33333
11.72,52.90485,44.73533,51.91001,43.8924,33.33333
11.74,52.97783,44.81543,51.98348,43.97334,33.33333
11.76,53.05066,44.89546,52.05681,44.05421,33.33333
11.78,53.12336,44.97541,52.12999,44.13499,33.33333
11.8,53.19592,45.05528,52.20303,44.2157,33.33333
11.82,53.26835,45.13508,52.27594,44.29631,33.33333
11.84,53.34064,45.2148,52.34869,44.37684,33.33333
11.86,53.4128,45.29443,52.42131,44.45728,33.33333
11.88,53.48482,45.37399,52.49378,44.53764,33.33333
11.9,53.55669,45.45348,52.56612,44.6179,33.33333
11.92,53.62843,45.53288,52.6383,44.69809,33.33333
11.94,53.70002,45.61221,52.71034,44.77818,33.33333
11.96,53.77148,45.69144,52.78223,44.85818,33.33333
11.98,53.8428,45.7706,52.85399,44.9381,33.33333
12,53.91398,45.84967,52.92559,45.01793,33.33333
12.02,53.98502,45.92867,52.99706,45.09766,33.33333
12.04,54.05592,46.00758,53.06837,45.17731,33.33333
12.06,54.12667,46.0864,53.13953,45.25686,33.33333
12.08,54.19729,46.16515,53.21056,45.33632,33.33333
12.1,54.26776,46.2438,53.28143,45.41569,33.33333
12.12,54.3381,46.32237,53.35216,45.49496,33.33333
12.14,54.40829,46.40086,53.42274,45.57415,33.33333
12.16,54.47832,46.47926,53.49317,45.65324,33.33333
12.18,54.54823,46.55756,53.56345,45.73224,33.33333
12.2,54.61799,46.63579,53.63359,45.81113,33.33333
12.22,54.6876,46.71392,53.70358,45.88994,33.33333
12.24,54.75706,46.79197,53.77342,45.96865,33.33333
12.26,54.82637,46.86993,53.84311,46.04726,33.33333
12.28,54.89555,46.94779,53.91265,46.12578,33.33333
12.3,54.96458,47.02557,53.98204,46.2042,33.33333
12.32,55.03345,47.10326,54.05128,46.28252,33.33333
12.34,55.1022,47.18085,54.12037,46.36075,33.33333
12.36,55.17079,47.25836,54.18931,46.43887,33.33333
12.38,55.23924,47.33577,54.25809,46.5169,33.33333
12.4,55.30754,47.41309,54.32673,46.59483,33.33333
12.42,55.3757,47.49031,54.39522,46.67265,33.33333
12.44,55.44371,47.56744,54.46355,46.75037,33.33333
12.46,55.51157,47.64449,54.53173,46.828,33.33333
12.48,55.57928,47.72142,54.59976,46.90553,33.33333
12.5,55.64684,47.79827,54.66764,46.98294,33.33333
12.52,55.71425,47.87502,54.73537,47.06026,33.33333
12.54,55.78151,47.95167,54.80294,47.13748,33.33333
12.56,55.84862,48.02823,54.87036,47.21459,33.33333
12.58,55.91557,48.10469,54.93763,47.2916,33.33333
12.6,55.98238,48.18105,55.00474,47.36851,33.33333
12.62,56.04903,48.25732,55.0717,47.4453,33.33333
12.64,56.11554,48.33348,55.1385,47.522,33.33333
12.66,56.1819,48.40955,55.20515,47.59859,33.33333
12.68,56.24811,48.48552,55.27165,47.67507,33.33333
12.7,56.31416,48.56139,55.338,47.75145,33.33333
12.72,56.38007,48.63716,55.40418,47.82771,33.33333
12.74,56.44582,48.71283,55.47021,47.90388,33.33333
12.76,56.51141,48.78839,55.53609,47.97993,33.33333
12.78,56.57686,48.86385,55.60181,48.05588,33.33333
12.8,56.64215,48.93921,55.66738,48.13171,33.33333
12.82,56.70729,49.01447,55.7328,48.20744,33.33333
12.84,56.77228,49.08962,55.79805,48.28306,33.33333
12.86,56.83713,49.16467,55.86314,48.35857,33.33333
12.88,56.90181,49.23961,55.92809,48.43397,33.33333
12.9,56.96634,49.31444,55.99287,48.50925,33.33333
12.92,57.03072,49.38918,56.0575,48.58443,33.33333
12.94,57.09494,49.4638,56.12197,48.65949,33.33333
12.96,57.15901,49.53831,56.18629,48.73444,33.33333
12.98,57.22293,49.61272,56.25045,48.80929,33.33333
13,57.2867,49.68703,56.31445,48.88401,33.33333
13.02,57.3503,49.76122,56.37829,48.95863,33.33333
13.04,57.41374,49.83532,56.44198,49.03313,33.33333
13.06,57.47704,49.90929,56.5055,49.10751,33.33333
13.08,57.54018,49.98317,56.56887,49.18179,33.33333
13.1,57.60316,50.05693,56.63209,49.25594,33.33333
13.12,57.66599,50.13059,56.69514,49.32998,33.33333
13.14,57.72865,50.20414,56.75803,49.40391,33.33333
13.16,57.79117,50.27757,56.82077,49.47771,33.33333
13.18,57.85353,50.35089,56.88335,49.55141,33.33333
13.2,57.91573,50.4241,56.94577,49.62498,33.33333
13.22,57.97777,50.49721,57.00803,49.69844,33.33333
13.24,58.03966,50.57018,57.07014,49.77178,33.33333
13.26,58.10139,50.64305,57.13208,49.84501,33.33333
13.27999,58.16298,50.71581,57.19386,49.91811,33.33333
13.3,58.2244,50.78845,57.25549,49.9911,33.33333
13.31999,58.28566,50.86098,57.31696,50.06396,33.33333
13.34,58.34677,50.93339,57.37826,50.13671,33.33333
13.35999,58.40773,51.00568,57.43941,50.20934,33.33333
13.38,58.46852,51.07787,57.50039,50.28185,33.33333
13.39999,58.52916,51.14993,57.56122,50.35423,33.33333
13.42,58.58963,51.22189,57.62188,50.4265,33.33333
13.43999,58.64993,51.29373,57.68239,50.49864,33.33333
13.46,58.7101,51.36545,57.74274,50.57067,33.33333
13.47999,58.7701,51.43706,57.80293,50.64257,33.33333
13.5,58.82994,51.50854,57.86295,50.71436,33.33333
13.51999,58.88962,51.57991,57.92282,50.78601,33.33333
13.54,58.94914,51.65115,57.98253,50.85754,33.33333
13.56,59.00851,51.72228,58.04208,50.92896,33.33333
13.58,59.06772,51.79329,58.10146,51.00024,33.33333
13.6,59.12677,51.86418,58.16069,51.0714,33.33333
13.62,59.18565,51.93496,58.21975,51.14245,33.33333
13.64,59.24438,52.00561,58.27866,51.21336,33.33333
13.66,59.30295,52.07614,58.33739,51.28415,33.33333
13.68,59.36136,52.14655,58.39598,51.35481,33.33333
13.7,59.4196,52.21685,58.4544,51.42535,33.33333
13.72,59.47769,52.28703,58.51266,51.49577,33.33333
13.74,59.53561,52.35708,58.57076,51.56605,33.33333
13.76,59.59338,52.42701,58.6287,51.63621,33.33333
13.77999,59.65099,52.49682,58.68648,51.70625,33.33333
13.8,59.70844,52.56649,58.74409,51.77615,33.33333
13.81999,59.76573,52.63605,58.80155,51.84593,33.33333
13.84,59.82286,52.70549,58.85885,51.91558,33.33333
13.85999,59.87984,52.7748,58.91599,51.98511,33.33333
13.88,59.93665,52.84397,58.97296,52.0545,33.33333
13.89999,59.99329,52.91304,59.02977,52.12377,33.33333
13.92,60.04977,52.98198,59.08643,52.19291,33.33333
13.93999,60.10609,53.0508,59.14291,52.26192,33.33333
13.96,60.16226,53.11948,59.19925,52.3308,33.33333
13.97999,60.21828,53.18803,59.25542,52.39955,33.33333
14,60.27412,53.25646,59.31142,52.46818,33.33333
14.01999,60.3298,53.32477,59.36727,52.53667,33.33333
14.04,60.38533,53.39294,59.42296,52.60503,33.33333
14.05999,60.44069,53.461,59.47849,52.67326,33.33333
14.08,60.4959,53.52892,59.53384,52.74136,33.33333
14.09999,60.55095,53.59672,59.58905,52.80932,33.33333
14.12,60.60583,53.66438,59.64409,52.87716,33.33333
14.13999,60.66057,53.73192,59.69897,52.94486,33.33333
14.16,60.71513,53.79933,59.75369,53.01244,33.33333
14.17999,60.76953,53.86662,59.80826,53.07987,33.33333
14.2,60.82378,53.93376,59.86266,53.14718,33.33333
14.21999,60.87785,54.00079,59.91689,53.21436,33.33333
14.24,60.93178,54.06767,59.97097,53.2814,33.33333
14.25999,60.98553,54.13445,60.02489,53.34831,33.33333
14.27999,61.03914,54.20108,60.07864,53.41508,33.33333
14.29999,61.09259,54.26759,60.13224,53.48173,33.33333
14.31999,61.14587,54.33396,60.18568,53.54824,33.33333
14.34,61.19899,54.40021,60.23895,53.61462,33.33333
14.35999,61.25195,54.46632,60.29207,53.68085,33.33333
14.38,61.30475,54.53231,60.34502,53.74696,33.33333
14.39999,61.35739,54.59816,60.39782,53.81293,33.33333
14.42,61.40987,54.66388,60.45045,53.87876,33.33333
14.43999,61.46219,54.72946,60.50293,53.94447,33.33333
14.46,61.51436,54.79491,60.55524,54.01003,33.33333
14.47999,61.56636,54.86022,60.6074,54.07545,33.33333
14.5,61.61819,54.92542,60.65939,54.14075,33.33333
14.51999,61.66986,54.99048,60.71123,54.20591,33.33333
14.54,61.72139,55.05539,60.7629,54.27093,33.33333
14.55999,61.77275,55.12018,60.81441,54.33582,33.33333
14.58,61.82394,55.18483,60.86577,54.40056,33.33333
14.59999,61.87498,55.24934,60.91697,54.46517,33.33333
14.62,61.92586,55.31374,60.968,54.52965,33.33333
14.63999,61.97658,55.37798,61.01888,54.59399,33.33333
14.66,62.02715,55.44208,61.0696,54.65819,33.33333
14.67999,62.07755,55.50606,61.12016,54.72224,33.33333
14.7,62.12778,55.56992,61.17056,54.78617,33.33333
14.71999,62.17787,55.63362,61.2208,54.84995,33.33333
14.74,62.2278,55.69719,61.27089,54.9136,33.33333
14.75999,62.27756,55.76062,61.32081,54.97711,33.33333
14.77999,62.32716,55.82393,61.37057,55.04049,33.33333
14.79999,62.37662,55.88708,61.42018,55.10372,33.33333
14.81999,62.4259,55.95012,61.46964,55.16682,33.33333
14.83999,62.47504,56.01302,61.51892,55.22977,33.33333
14.85999,62.524,56.07578,61.56805,55.29259,33.33333
14.87999,62.57283,56.1384,61.61703,55.35526,33.33333
14.89999,62.62149,56.20088,61.66585,55.4178,33.33333
14.91999,62.67,56.26323,61.71451,55.4802,33.33333
14.93999,62.71832,56.32544,61.76302,55.54246,33.33333
14.95999,62.76649,56.38751,61.81136,55.60458,33.33333
14.97999,62.81453,56.44945,61.85955,55.66656,33.33333
14.99999,62.86238,56.51125,61.90758,55.7284,33.33333
15.01999,62.9101,56.57291,61.95545,55.7901,33.33333
15.03999,62.95764,56.63441,62.00317,55.85165,33.33333
15.05999,63.00505,56.69579,62.05074,55.91308,33.33333
15.07999,63.05229,56.75702,62.09814,55.97436,33.33333
15.09999,63.09937,56.81812,62.14539,56.03549,33.33333
15.12,63.1463,56.87907,62.19248,56.09649,33.33333
15.13999,63.19307,56.9399,62.23942,56.15735,33.33333
15.16,63.23967,57.00058,62.2862,56.21806,33.33333
15.17999,63.28612,57.06111,62.33282,56.27863,33.33333
15.2,63.3324,57.12152,62.3793,56.33907,33.33333
15.21999,63.37852,57.18178,62.42561,56.39936,33.33333
15.24,63.4245,57.2419,62.47177,56.45951,33.33333
15.25999,63.47032,57.30188,62.51778,56.51952,33.33333
15.27999,63.51598,57.36172,62.56363,56.57938,33.33333
15.29999,63.56149,57.42142,62.60933,56.63911,33.33333
15.31999,63.60686,57.48097,62.65487,56.69869,33.33333
15.33999,63.65207,57.54039,62.70026,56.75813,33.33333
15.35999,63.6971,57.59967,62.74549,56.81743,33.33333
15.37999,63.74199,57.65881,62.79057,56.87659,33.33333
15.39999,63.78673,57.71782,62.8355,56.9356,33.33333
15.41999,63.8313,57.77667,62.88027,56.99448,33.33333
15.43999,63.87573,57.83539,62.9249,57.05321,33.33333
15.45999,63.92,57.89395,62.96936,57.11179,33.33333
15.47999,63.96413,57.95238,63.01368,57.17023,33.33333
15.49999,64.00809,58.01067,63.05784,57.22854,33.33333
15.51999,64.05191,58.06882,63.10185,57.2867,33.33333
15.53999,64.09557,58.12683,63.14571,57.34472,33.33333
15.55999,64.13905,58.18471,63.18941,57.4026,33.33333
15.57999,64.18242,58.24243,63.23297,57.46033,33.33333
15.59999,64.22562,58.30002,63.27637,57.51791,33.33333
15.61999,64.26866,58.35747,63.31963,57.57536,33.33333
15.63999,64.31155,58.41476,63.36272,57.63267,33.33333
15.65999,64.35429,58.47192,63.40568,57.68983,33.33333
15.67999,64.39688,58.52893,63.44848,57.74684,33.33333
15.69999,64.43932,58.5858,63.49113,57.80372,33.33333
15.71999,64.4816,58.64253,63.53362,57.86045,33.33333
15.73999,64.52373,58.69913,63.57597,57.91704,33.33333
15.75999,64.5657,58.75558,63.61817,57.97348,33.33333
15.77999,64.60754,58.81189,63.66022,58.02979,33.33333
15.79999,64.6492,58.86806,63.70213,58.08595,33.33333
15.81999,64.69072,58.92407,63.74387,58.14196,33.33333
15.83999,64.7321,58.97995,63.78548,58.19783,33.33333
15.85999,64.77335,59.03568,63.82693,58.25356,33.33333
15.87999,64.81441,59.09128,63.86824,58.30914,33.33333
15.89999,64.85535,59.14671,63.90939,58.36459,33.33333
15.91999,64.89612,59.20201,63.95041,58.41988,33.33333
15.93999,64.93675,59.25717,63.99127,58.47504,33.33333
15.95999,64.97722,59.31219,64.03198,58.53005,33.33333
15.97999,65.01756,59.36707,64.07256,58.58492,33.33333
15.99999,65.05774,59.4218,64.11298,58.63964,33.33333
16.01999,65.09776,59.47638,64.15325,58.69422,33.33333
16.04,65.13765,59.53084,64.19338,58.74866,33.33333
16.05999,65.17738,59.58514,64.23336,58.80296,33.33333
16.07999,65.21696,59.63931,64.2732,58.85711,33.33333
16.09999,65.25639,59.69333,64.31289,58.91112,33.33333
16.12,65.29567,59.74721,64.35244,58.96498,33.33333
16.13999,65.33479,59.80095,64.39184,59.0187,33.33333
16.15999,65.37381,59.85454,64.4311,59.07228,33.33333
16.17999,65.41267,59.90799,64.47021,59.12572,33.33333
16.2,65.45135,59.9613,64.50918,59.17901,33.33333
16.21999,65.4899,60.01447,64.548,59.23215,33.33333
16.23999,65.52831,60.06747,64.58669,59.28516,33.33333
16.25999,65.56656,60.12035,64.62522,59.33802,33.33333
16.27999,65.60468,60.17308,64.66361,59.39074,33.33333
16.29999,65.64265,60.22566,64.70187,59.44331,33.33333
16.31999,65.6805,60.27811,64.73997,59.49574,33.33333
16.33999,65.71817,60.33041,64.77794,59.54803,33.33333
16.35999,65.75572,60.38257,64.81577,59.60018,33.33333
16.37999,65.79314,60.43459,64.85345,59.65218,33.33333
16.39999,65.83038,60.48647,64.89098,59.70404,33.33333
16.41999,65.86751,60.53819,64.92838,59.75576,33.33333
16.43999,65.90446,60.58978,64.96564,59.80733,33.33333
16.45999,65.9413,60.64122,65.00276,59.85876,33.33333
16.47999,65.97798,60.69252,65.03974,59.91005,33.33333
16.49999,66.01454,60.74367,65.07658,59.9612,33.33333
16.51999,66.05095,60.79468,65.11327,60.0122,33.33333
16.53999,66.0872,60.84554,65.14983,60.06306,33.33333
16.55999,66.12334,60.89626,65.18626,60.11378,33.33333
16.57999,66.15932,60.94684,65.22253,60.16435,33.33333
16.59999,66.19514,60.99728,65.25868,60.21478,33.33333
16.61999,66.23083,61.04758,65.29469,60.26507,33.33333
16.63999,66.26637,61.09773,65.33055,60.31522,33.33333
16.65999,66.30177,61.14774,65.36628,60.36522,33.33333
16.67999,66.33705,61.19762,65.40187,60.41508,33.33333
16.69999,66.37219,61.24734,65.43732,60.46481,33.33333
16.71999,66.4072,61.29692,65.47264,60.51438,33.33333
16.73999,66.44206,61.34636,65.50782,60.56382,33.33333
16.75999,66.47676,61.39566,65.54287,60.61311,33.33333
16.77999,66.51132,61.44482,65.57777,60.66226,33.33333
16.79999,66.54575,61.49384,65.61255,60.71127,33.33333
16.81999,66.58005,61.54269,65.64719,60.76015,33.33333
16.83999,66.61421,61.59142,65.68169,60.80888,33.33333
16.85999,66.64824,61.64001,65.71606,60.85746,33.33333
16.87999,66.68211,61.68846,65.7503,60.90591,33.33333
16.89999,66.71587,61.73676,65.78439,60.95422,33.33333
16.91999,66.74948,61.78493,65.81836,61.00237,33.33333
16.93999,66.78294,61.83295,65.8522,61.0504,33.33333
16.95999,66.81628,61.88083,65.88589,61.09828,33.33333
16.97999,66.8495,61.92857,65.91946,61.14602,33.33333
16.99999,66.88257,61.97617,65.9529,61.19362,33.33333
17.01999,66.91551,62.02362,65.9862,61.24108,33.33333
17.03999,66.9483,62.07094,66.01937,61.2884,33.33333
17.05999,66.98096,62.1181,66.05241,61.33557,33.33333
